"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0048513",68,3588,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002275,10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000018737,10090.ENSMUSP00000019231,10090.ENSMUSP00000020308,10090.ENSMUSP00000021822,10090.ENSMUSP00000022078,10090.ENSMUSP00000024880,10090.ENSMUSP00000025241,10090.ENSMUSP00000025522,10090.ENSMUSP00000025618,10090.ENSMUSP00000027830,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028280,10090.ENSMUSP00000028499,10090.ENSMUSP00000029719,10090.ENSMUSP00000029848,10090.ENSMUSP00000030110,10090.ENSMUSP00000030408,10090.ENSMUSP00000031224,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032322,10090.ENSMUSP00000033036,10090.ENSMUSP00000033898,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000052020,10090.ENSMUSP00000052872,10090.ENSMUSP00000055178,10090.ENSMUSP00000055225,10090.ENSMUSP00000060026,10090.ENSMUSP00000063054,10090.ENSMUSP00000064755,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000084043,10090.ENSMUSP00000087643,10090.ENSMUSP00000088089,10090.ENSMUSP00000092148,10090.ENSMUSP00000099162,10090.ENSMUSP00000104342,10090.ENSMUSP00000105486,10090.ENSMUSP00000107729,10090.ENSMUSP00000114843,10090.ENSMUSP00000117496,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263,10090.ENSMUSP00000135040,10090.ENSMUSP00000140596,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225","Col1a1,Vrk3,Lamb1,Ercc1,Nid1,Bmp7,Sparc,Atp6ap1,Ddit4,Ogn,Rhobtb3,Vit,Ercc3,Pdgfrb,Pcsk5,Slamf9,Vim,Nr4a2,Col5a1,Itgav,Dclk2,Col24a1,Zdhhc21,Mfsd2a,Tgfbr3,Aacs,Col1a2,Lrp6,Dkk3,Col4a1,Dhcr24,Sostdc1,Fa2h,Lrp1,Flnb,Fasn,Vstm4,Kcna1,Selenon,Rab33b,Phgdh,Slit3,Sema5a,Plec,Notch2,Htt,Nphp4,Spp1,Sema3g,Cttnbp2,Nfasc,Limk2,Pmp22,Eml1,Itga6,Syvn1,Mef2a,Sox13,Apod,Ucp2,Slit2,Tppp3,Fat1,Dag1,Camk2d,Cryab,Arid5b,Nr4a1",1.32e-09,2.29e-06,"Animal organ development"
"Process","GO:0048519",92,5717,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002275,10090.ENSMUSP00000002360,10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000018737,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021271,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000022881,10090.ENSMUSP00000025254,10090.ENSMUSP00000025522,10090.ENSMUSP00000026142,10090.ENSMUSP00000026886,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028280,10090.ENSMUSP00000028341,10090.ENSMUSP00000028499,10090.ENSMUSP00000028938,10090.ENSMUSP00000029719,10090.ENSMUSP00000030408,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033036,10090.ENSMUSP00000033899,10090.ENSMUSP00000034713,10090.ENSMUSP00000034910,10090.ENSMUSP00000035898,10090.ENSMUSP00000036330,10090.ENSMUSP00000038063,10090.ENSMUSP00000039657,10090.ENSMUSP00000040230,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000063054,10090.ENSMUSP00000065845,10090.ENSMUSP00000066701,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000081946,10090.ENSMUSP00000082091,10090.ENSMUSP00000084039,10090.ENSMUSP00000084043,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000095223,10090.ENSMUSP00000099162,10090.ENSMUSP00000100902,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000105751,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000111222,10090.ENSMUSP00000114015,10090.ENSMUSP00000114843,10090.ENSMUSP00000116259,10090.ENSMUSP00000117496,10090.ENSMUSP00000119065,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121358,10090.ENSMUSP00000121753,10090.ENSMUSP00000123088,10090.ENSMUSP00000125857,10090.ENSMUSP00000126674,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584,10090.ENSMUSP00000134263,10090.ENSMUSP00000134759,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000145462,10090.ENSMUSP00000147656,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225","Col1a1,Vrk3,Angptl4,Lamb1,Ercc1,Bmp7,Pttg1ip,Sparc,Timp3,Ddit4,Per1,Ogn,Dbn1,Hmgcr,Retreg1,Lims2,Pdgfrb,Maged1,Itih5,Vim,Nr4a2,Col5a1,Anapc2,Itgav,Cst3,Dclk2,Mfsd2a,Tgfbr3,Lrp6,Cd9,Dkk3,Col4a2,Ldlr,Mlip,Scamp5,Adamts20,Dhcr24,Atp1a1,Sostdc1,Spag9,Lrp1,Mbp,Rab33b,Cggbp1,Mpz,Slit3,Sema5a,Mprip,Plec,Notch2,Htt,Nphp4,Ubp1,Ip6k2,Bicd1,Spp1,Sema3g,Prnp,Rnf213,Ecscr,Limk2,Cnot2,Pmp22,Ptk2,Homer3,Itga6,Itsn1,Yeats2,Fam107a,Syvn1,Srpk1,Mef2a,Srsf6,Sox13,Apod,Ucp2,Ide,Zbtb38,Myef2,Cpeb2,Zfp692,Enpp2,Bcar1,Slit2,Traf7,Dag1,Camk2d,Skap2,Ptpre,Cryab,Arid5b,Nr4a1",1.59e-09,2.29e-06,"Negative regulation of biological process"
"Process","GO:0048523",85,5049,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002275,10090.ENSMUSP00000002360,10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000018737,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021271,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000022881,10090.ENSMUSP00000025254,10090.ENSMUSP00000025522,10090.ENSMUSP00000026142,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028280,10090.ENSMUSP00000028499,10090.ENSMUSP00000028938,10090.ENSMUSP00000029719,10090.ENSMUSP00000030408,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033036,10090.ENSMUSP00000034713,10090.ENSMUSP00000034910,10090.ENSMUSP00000035898,10090.ENSMUSP00000036330,10090.ENSMUSP00000038063,10090.ENSMUSP00000039657,10090.ENSMUSP00000040230,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000063054,10090.ENSMUSP00000065845,10090.ENSMUSP00000066701,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000082091,10090.ENSMUSP00000084039,10090.ENSMUSP00000084043,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000099162,10090.ENSMUSP00000100902,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000105751,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000111222,10090.ENSMUSP00000114015,10090.ENSMUSP00000114843,10090.ENSMUSP00000117496,10090.ENSMUSP00000119065,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121753,10090.ENSMUSP00000123088,10090.ENSMUSP00000125857,10090.ENSMUSP00000126674,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584,10090.ENSMUSP00000134263,10090.ENSMUSP00000134759,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000145462,10090.ENSMUSP00000147656,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225","Col1a1,Vrk3,Angptl4,Lamb1,Ercc1,Bmp7,Pttg1ip,Sparc,Timp3,Ddit4,Per1,Ogn,Dbn1,Hmgcr,Retreg1,Lims2,Pdgfrb,Maged1,Vim,Nr4a2,Col5a1,Itgav,Cst3,Dclk2,Mfsd2a,Tgfbr3,Lrp6,Cd9,Dkk3,Ldlr,Mlip,Scamp5,Adamts20,Dhcr24,Atp1a1,Sostdc1,Spag9,Lrp1,Mbp,Rab33b,Cggbp1,Mpz,Slit3,Sema5a,Mprip,Plec,Notch2,Htt,Nphp4,Ip6k2,Bicd1,Spp1,Sema3g,Prnp,Rnf213,Limk2,Cnot2,Pmp22,Ptk2,Homer3,Itga6,Itsn1,Yeats2,Fam107a,Syvn1,Mef2a,Srsf6,Sox13,Apod,Ucp2,Zbtb38,Myef2,Cpeb2,Zfp692,Enpp2,Bcar1,Slit2,Traf7,Dag1,Camk2d,Skap2,Ptpre,Cryab,Arid5b,Nr4a1",1.24e-09,2.29e-06,"Negative regulation of cellular process"
"Process","GO:0048856",90,5513,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002275,10090.ENSMUSP00000002360,10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000018737,10090.ENSMUSP00000019231,10090.ENSMUSP00000020308,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000022369,10090.ENSMUSP00000024880,10090.ENSMUSP00000025241,10090.ENSMUSP00000025522,10090.ENSMUSP00000025618,10090.ENSMUSP00000027830,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028280,10090.ENSMUSP00000028341,10090.ENSMUSP00000028499,10090.ENSMUSP00000028854,10090.ENSMUSP00000029719,10090.ENSMUSP00000029848,10090.ENSMUSP00000030110,10090.ENSMUSP00000030408,10090.ENSMUSP00000031224,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032093,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033036,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034227,10090.ENSMUSP00000034713,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000042271,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000052020,10090.ENSMUSP00000052872,10090.ENSMUSP00000055178,10090.ENSMUSP00000055225,10090.ENSMUSP00000056080,10090.ENSMUSP00000060026,10090.ENSMUSP00000063054,10090.ENSMUSP00000064755,10090.ENSMUSP00000066701,10090.ENSMUSP00000066857,10090.ENSMUSP00000067241,10090.ENSMUSP00000069024,10090.ENSMUSP00000070560,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000081946,10090.ENSMUSP00000084043,10090.ENSMUSP00000087643,10090.ENSMUSP00000088089,10090.ENSMUSP00000091429,10090.ENSMUSP00000092148,10090.ENSMUSP00000095223,10090.ENSMUSP00000096712,10090.ENSMUSP00000099162,10090.ENSMUSP00000100902,10090.ENSMUSP00000104342,10090.ENSMUSP00000105486,10090.ENSMUSP00000105663,10090.ENSMUSP00000107729,10090.ENSMUSP00000114843,10090.ENSMUSP00000117496,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263,10090.ENSMUSP00000135040,10090.ENSMUSP00000140596,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225","Col1a1,Vrk3,Angptl4,Lamb1,Ercc1,Nid1,Bmp7,Sparc,Atp6ap1,Ddit4,Ogn,Dbn1,Rhobtb3,Vcl,Vit,Ercc3,Pdgfrb,Pcsk5,Slamf9,Vim,Nr4a2,Col5a1,Anapc2,Itgav,Mal,Dclk2,Col24a1,Zdhhc21,Mfsd2a,Tgfbr3,Aacs,Col1a2,Prickle2,Lrp6,Cd9,Dkk3,Col4a1,Col4a2,Pllp,Ldlr,Dhcr24,Sostdc1,Spag9,Fa2h,Lrp1,Mbp,Flnb,Fasn,Vstm4,Kcna1,Gldn,Selenon,Rab33b,Phgdh,Mpz,Slit3,Nav1,Sema5a,Tll1,Plec,Notch2,Htt,Nphp4,Ubp1,Spp1,Sema3g,Cttnbp2,Rnf213,Nfasc,Ecscr,Itga7,Limk2,Cnot2,Pmp22,Eml1,Ptk2,Itga6,Syvn1,Mef2a,Sox13,Apod,Ucp2,Slit2,Tppp3,Fat1,Dag1,Camk2d,Cryab,Arid5b,Nr4a1",1.34e-09,2.29e-06,"Anatomical structure development"
"Process","GO:0051128",55,2546,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000018737,10090.ENSMUSP00000018851,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000022369,10090.ENSMUSP00000025522,10090.ENSMUSP00000025618,10090.ENSMUSP00000028062,10090.ENSMUSP00000028280,10090.ENSMUSP00000028341,10090.ENSMUSP00000028499,10090.ENSMUSP00000028755,10090.ENSMUSP00000030408,10090.ENSMUSP00000031058,10090.ENSMUSP00000032322,10090.ENSMUSP00000034713,10090.ENSMUSP00000035898,10090.ENSMUSP00000036962,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000047119,10090.ENSMUSP00000063054,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000082091,10090.ENSMUSP00000084039,10090.ENSMUSP00000087643,10090.ENSMUSP00000088089,10090.ENSMUSP00000088833,10090.ENSMUSP00000092228,10090.ENSMUSP00000097908,10090.ENSMUSP00000099162,10090.ENSMUSP00000100902,10090.ENSMUSP00000104342,10090.ENSMUSP00000104864,10090.ENSMUSP00000105663,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000114015,10090.ENSMUSP00000119827,10090.ENSMUSP00000127487,10090.ENSMUSP00000128353,10090.ENSMUSP00000128941,10090.ENSMUSP00000134263,10090.ENSMUSP00000135040,10090.ENSMUSP00000142109,10090.ENSMUSP00000149803","Lamb1,Ercc1,Nid1,Bmp7,Sparc,Dync1h1,Dbn1,Rhobtb3,Vcl,Pdgfrb,Pcsk5,Vim,Col5a1,Anapc2,Itgav,Ehd4,Mfsd2a,Mapre3,Lrp6,Ldlr,Scamp5,Clstn1,Spag9,Lrp1,Mbp,Gnl3,Rab33b,Slit3,Sema5a,Notch2,Htt,Nphp4,Ip6k2,Bicd1,Sema3g,Cttnbp2,Prnp,Plekhg2,Nsmf,Limk2,Cnot2,Pmp22,Snx18,Ptk2,Itga6,Itsn1,Fam107a,Apod,Tnxb,G3bp2,Enpp2,Slit2,Tppp3,Dag1,Cryab",1.06e-09,2.29e-06,"Regulation of cellular component organization"
"Process","GO:0010243",32,1070,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000003843,10090.ENSMUSP00000009143,10090.ENSMUSP00000021271,10090.ENSMUSP00000023203,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000031224,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033898,10090.ENSMUSP00000034713,10090.ENSMUSP00000037055,10090.ENSMUSP00000044004,10090.ENSMUSP00000055747,10090.ENSMUSP00000060026,10090.ENSMUSP00000078945,10090.ENSMUSP00000087118,10090.ENSMUSP00000088833,10090.ENSMUSP00000097908,10090.ENSMUSP00000105663,10090.ENSMUSP00000114843,10090.ENSMUSP00000119065,10090.ENSMUSP00000120967,10090.ENSMUSP00000125857,10090.ENSMUSP00000129584,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109,10090.ENSMUSP00000153064,10090.ENSMUSP00000155225","Col1a1,Man1a,Bmp7,Per1,Gpt,Vim,Nr4a2,Tgfbr3,Aacs,Col1a2,Lrp6,Cd9,Col4a1,Ldlr,Trim41,Lrp1,Nod1,Selenon,Htt,Mat2a,Prnp,Nsmf,Ptk2,Syvn1,Srsf6,Ucp2,Cpeb2,Bcar1,Slit2,Dag1,Hmgcs1,Nr4a1",5.41e-09,4.51e-06,"Response to organonitrogen compound"
"Process","GO:0010941",44,1869,10090,"10090.ENSMUSP00000002360,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000022176,10090.ENSMUSP00000022881,10090.ENSMUSP00000025241,10090.ENSMUSP00000025254,10090.ENSMUSP00000025522,10090.ENSMUSP00000026142,10090.ENSMUSP00000028166,10090.ENSMUSP00000028499,10090.ENSMUSP00000028854,10090.ENSMUSP00000028938,10090.ENSMUSP00000029910,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000036330,10090.ENSMUSP00000038063,10090.ENSMUSP00000044004,10090.ENSMUSP00000055747,10090.ENSMUSP00000065571,10090.ENSMUSP00000066701,10090.ENSMUSP00000069024,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000082091,10090.ENSMUSP00000084043,10090.ENSMUSP00000088833,10090.ENSMUSP00000095223,10090.ENSMUSP00000097908,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000114843,10090.ENSMUSP00000119065,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263,10090.ENSMUSP00000134759,10090.ENSMUSP00000143677,10090.ENSMUSP00000149803,10090.ENSMUSP00000155225","Angptl4,Bmp7,Pttg1ip,Timp3,Ddit4,Hmgcr,Retreg1,Ercc3,Lims2,Pdgfrb,Maged1,Nr4a2,Itgav,Mal,Cst3,Nsmaf,Tgfbr3,Lrp6,Adamts20,Dhcr24,Lrp1,Nod1,Rtkn,Mpz,Sema5a,Notch2,Htt,Ip6k2,Spp1,Prnp,Ecscr,Nsmf,Pmp22,Ptk2,Itga6,Itsn1,Syvn1,Srsf6,Ucp2,Slit2,Traf7,Camk2d,Cryab,Nr4a1",6.68e-09,5.29e-06,"Regulation of cell death"
"Process","GO:0010810",15,237,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000005532,10090.ENSMUSP00000021950,10090.ENSMUSP00000022369,10090.ENSMUSP00000024880,10090.ENSMUSP00000025254,10090.ENSMUSP00000025618,10090.ENSMUSP00000044004,10090.ENSMUSP00000084043,10090.ENSMUSP00000105663,10090.ENSMUSP00000114015,10090.ENSMUSP00000119827,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584,10090.ENSMUSP00000142109","Col1a1,Nid1,Dbn1,Vcl,Vit,Lims2,Pcsk5,Lrp1,Spp1,Ptk2,Fam107a,Apod,Enpp2,Bcar1,Dag1",1.1e-08,8.29e-06,"Regulation of cell-substrate adhesion"
"Process","GO:0072359",30,993,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002360,10090.ENSMUSP00000009143,10090.ENSMUSP00000025522,10090.ENSMUSP00000025618,10090.ENSMUSP00000028280,10090.ENSMUSP00000028499,10090.ENSMUSP00000029848,10090.ENSMUSP00000031224,10090.ENSMUSP00000031668,10090.ENSMUSP00000032322,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034713,10090.ENSMUSP00000044004,10090.ENSMUSP00000055178,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000081946,10090.ENSMUSP00000091429,10090.ENSMUSP00000095223,10090.ENSMUSP00000096712,10090.ENSMUSP00000105663,10090.ENSMUSP00000117496,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000155225","Col1a1,Angptl4,Bmp7,Pdgfrb,Pcsk5,Col5a1,Itgav,Col24a1,Tgfbr3,Col1a2,Lrp6,Col4a1,Col4a2,Ldlr,Lrp1,Vstm4,Slit3,Sema5a,Plec,Notch2,Ubp1,Rnf213,Ecscr,Itga7,Ptk2,Mef2a,Slit2,Dag1,Camk2d,Nr4a1",1.39e-08,9.99e-06,"Circulatory system development"
"Process","GO:0048514",20,461,10090,"10090.ENSMUSP00000002360,10090.ENSMUSP00000025522,10090.ENSMUSP00000028499,10090.ENSMUSP00000029848,10090.ENSMUSP00000031224,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034713,10090.ENSMUSP00000044004,10090.ENSMUSP00000055178,10090.ENSMUSP00000069024,10090.ENSMUSP00000078741,10090.ENSMUSP00000081946,10090.ENSMUSP00000091429,10090.ENSMUSP00000095223,10090.ENSMUSP00000096712,10090.ENSMUSP00000105663,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109,10090.ENSMUSP00000155225","Angptl4,Pdgfrb,Itgav,Col24a1,Tgfbr3,Col4a1,Col4a2,Ldlr,Lrp1,Vstm4,Sema5a,Notch2,Ubp1,Rnf213,Ecscr,Itga7,Ptk2,Slit2,Dag1,Nr4a1",1.75e-08,1.21e-05,"Blood vessel morphogenesis"
"Process","GO:1901698",33,1192,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000003843,10090.ENSMUSP00000009143,10090.ENSMUSP00000021271,10090.ENSMUSP00000023203,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028499,10090.ENSMUSP00000031224,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033898,10090.ENSMUSP00000034713,10090.ENSMUSP00000037055,10090.ENSMUSP00000044004,10090.ENSMUSP00000055747,10090.ENSMUSP00000060026,10090.ENSMUSP00000078945,10090.ENSMUSP00000087118,10090.ENSMUSP00000088833,10090.ENSMUSP00000097908,10090.ENSMUSP00000105663,10090.ENSMUSP00000114843,10090.ENSMUSP00000119065,10090.ENSMUSP00000120967,10090.ENSMUSP00000125857,10090.ENSMUSP00000129584,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109,10090.ENSMUSP00000153064,10090.ENSMUSP00000155225","Col1a1,Man1a,Bmp7,Per1,Gpt,Vim,Nr4a2,Itgav,Tgfbr3,Aacs,Col1a2,Lrp6,Cd9,Col4a1,Ldlr,Trim41,Lrp1,Nod1,Selenon,Htt,Mat2a,Prnp,Nsmf,Ptk2,Syvn1,Srsf6,Ucp2,Cpeb2,Bcar1,Slit2,Dag1,Hmgcs1,Nr4a1",1.88e-08,1.24e-05,"Response to nitrogen compound"
"Process","GO:0030155",26,829,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002979,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000021950,10090.ENSMUSP00000022369,10090.ENSMUSP00000024880,10090.ENSMUSP00000025254,10090.ENSMUSP00000025618,10090.ENSMUSP00000028499,10090.ENSMUSP00000030110,10090.ENSMUSP00000032492,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000069024,10090.ENSMUSP00000084043,10090.ENSMUSP00000088833,10090.ENSMUSP00000105663,10090.ENSMUSP00000107729,10090.ENSMUSP00000114015,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000127487,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584,10090.ENSMUSP00000142109","Col1a1,Lamb1,Nid1,Bmp7,Dbn1,Vcl,Vit,Lims2,Pcsk5,Itgav,Zdhhc21,Cd9,Lrp1,Mbp,Sema5a,Spp1,Prnp,Ptk2,Itga6,Fam107a,Sox13,Apod,Tnxb,Enpp2,Bcar1,Dag1",6.98e-08,4.42e-05,"Regulation of cell adhesion"
