"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0006694",13,119,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000019382,10090.ENSMUSP00000022176,10090.ENSMUSP00000022977,10090.ENSMUSP00000031251,10090.ENSMUSP00000034015,10090.ENSMUSP00000038063,10090.ENSMUSP00000057354,10090.ENSMUSP00000061877,10090.ENSMUSP00000130073,10090.ENSMUSP00000142770,10090.ENSMUSP00000153064,10090.ENSMUSP00000153671","Cyp51,Tecr,Hmgcr,Sqle,Hsd17b11,Msmo1,Dhcr24,Sc5d,Insig1,Cyp39a1,Fdps,Hmgcs1,Fdft1",2.39e-10,2.92e-07,"Steroid biosynthetic process"
"Process","GO:0048585",44,1697,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021413,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000023749,10090.ENSMUSP00000027682,10090.ENSMUSP00000028166,10090.ENSMUSP00000028389,10090.ENSMUSP00000030164,10090.ENSMUSP00000030636,10090.ENSMUSP00000032492,10090.ENSMUSP00000034713,10090.ENSMUSP00000040230,10090.ENSMUSP00000042211,10090.ENSMUSP00000045608,10090.ENSMUSP00000061877,10090.ENSMUSP00000066880,10090.ENSMUSP00000069024,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000097515,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000103129,10090.ENSMUSP00000105445,10090.ENSMUSP00000108499,10090.ENSMUSP00000113540,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000122552,10090.ENSMUSP00000130636,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109","Cav2,App,Bmp7,Pttg1ip,Hspa8,Sfrp5,Timp3,Ddit4,Nfkbia,Dbn1,Hmgcr,Tmbim6,Gpr37l1,Nr4a2,Frzb,Vcp,Stmn1,Cd9,Ldlr,Sostdc1,Sema7a,Nbl1,Insig1,Cadm4,Sema5a,Bicd1,Itgb1,Sema3g,Prnp,Sesn1,Sema6d,Sema3b,Syt11,Bcl2l1,Chrdl1,Crtc3,Apod,Ucp2,Dhrs3,Ranbp9,Cd59a,Slit2,Erbin,Dag1",3.65e-10,4.13e-07,"Negative regulation of response to stimulus"
"Process","GO:0006695",9,42,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000022176,10090.ENSMUSP00000034015,10090.ENSMUSP00000038063,10090.ENSMUSP00000057354,10090.ENSMUSP00000061877,10090.ENSMUSP00000142770,10090.ENSMUSP00000153064,10090.ENSMUSP00000153671","Cyp51,Hmgcr,Msmo1,Dhcr24,Sc5d,Insig1,Fdps,Hmgcs1,Fdft1",7.62e-10,8.06e-07,"Cholesterol biosynthetic process"
"Process","GO:1901615",23,516,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000005406,10090.ENSMUSP00000021668,10090.ENSMUSP00000022176,10090.ENSMUSP00000022977,10090.ENSMUSP00000028166,10090.ENSMUSP00000031411,10090.ENSMUSP00000034015,10090.ENSMUSP00000034211,10090.ENSMUSP00000034713,10090.ENSMUSP00000038063,10090.ENSMUSP00000044134,10090.ENSMUSP00000057354,10090.ENSMUSP00000061877,10090.ENSMUSP00000072428,10090.ENSMUSP00000104342,10090.ENSMUSP00000109608,10090.ENSMUSP00000122552,10090.ENSMUSP00000130073,10090.ENSMUSP00000130077,10090.ENSMUSP00000142770,10090.ENSMUSP00000153064,10090.ENSMUSP00000153671","Cyp51,App,Npc2,Hmgcr,Sqle,Nr4a2,Aldh2,Msmo1,Mt3,Ldlr,Dhcr24,Abhd4,Sc5d,Insig1,Aplp2,Pmp22,Slc5a3,Dhrs3,Cyp39a1,Comt,Fdps,Hmgcs1,Fdft1",8.41e-10,8.06e-07,"Organic hydroxy compound metabolic process"
"Process","GO:0007399",50,2190,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000015800,10090.ENSMUSP00000018966,10090.ENSMUSP00000020308,10090.ENSMUSP00000020706,10090.ENSMUSP00000021950,10090.ENSMUSP00000022629,10090.ENSMUSP00000024880,10090.ENSMUSP00000027682,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000028854,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031556,10090.ENSMUSP00000032492,10090.ENSMUSP00000034211,10090.ENSMUSP00000034472,10090.ENSMUSP00000041053,10090.ENSMUSP00000042211,10090.ENSMUSP00000043597,10090.ENSMUSP00000045608,10090.ENSMUSP00000048519,10090.ENSMUSP00000056080,10090.ENSMUSP00000065810,10090.ENSMUSP00000067241,10090.ENSMUSP00000069024,10090.ENSMUSP00000072428,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000095228,10090.ENSMUSP00000098710,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000104342,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000109608,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000124305,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564,10090.ENSMUSP00000142109,10090.ENSMUSP00000156511,10090.ENSMUSP00000158312","App,Bmp7,Hspa8,Sfrp5,Ddit4,Adcy1,Dbn1,Dpysl2,Vit,Gpr37l1,Vim,Nr4a2,Gsn,Mal,Mfsd2a,Stmn1,Tmem106b,Cd9,Mt3,Jam3,Egr2,Sema7a,Fa2h,Nbl1,Degs1,Gldn,Rtn3,Nav1,Sema5a,Aplp2,Nptn,Itgb1,Sema3g,Pam,Iqsec1,Sema6d,Sema3b,Pmp22,Chrdl1,Cntf,Slc5a3,Hnrnpk,Sgk1,Apod,Selenop,Slit2,Mag,Dag1,Qk,Ndst1",1.27e-09,1.09e-06,"Nervous system development"
"Process","GO:0040008",27,730,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000021603,10090.ENSMUSP00000021950,10090.ENSMUSP00000022529,10090.ENSMUSP00000022629,10090.ENSMUSP00000028389,10090.ENSMUSP00000030408,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000042211,10090.ENSMUSP00000054105,10090.ENSMUSP00000060028,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000097515,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000105445,10090.ENSMUSP00000108555,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000124305,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564,10090.ENSMUSP00000142770,10090.ENSMUSP00000149803","App,Fbln5,Dbn1,Tkt,Dpysl2,Frzb,Mfsd2a,Mt3,Mt2,Mt1,Sema7a,Hepacam,Crlf3,Sema5a,Sema3g,Sesn1,Sema6d,Sema3b,Bcl2l1,Cntf,Hnrnpk,Sgk1,Selenop,Slit2,Mag,Fdps,Cryab",1.33e-09,1.09e-06,"Regulation of growth"
"Process","GO:0048513",68,3588,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000005532,10090.ENSMUSP00000006557,10090.ENSMUSP00000009143,10090.ENSMUSP00000015800,10090.ENSMUSP00000018737,10090.ENSMUSP00000019231,10090.ENSMUSP00000020308,10090.ENSMUSP00000020706,10090.ENSMUSP00000021603,10090.ENSMUSP00000021822,10090.ENSMUSP00000022629,10090.ENSMUSP00000024880,10090.ENSMUSP00000025409,10090.ENSMUSP00000027830,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028389,10090.ENSMUSP00000029766,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032066,10090.ENSMUSP00000034472,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000042211,10090.ENSMUSP00000043597,10090.ENSMUSP00000045608,10090.ENSMUSP00000048555,10090.ENSMUSP00000052020,10090.ENSMUSP00000052872,10090.ENSMUSP00000058846,10090.ENSMUSP00000061877,10090.ENSMUSP00000065810,10090.ENSMUSP00000066314,10090.ENSMUSP00000069024,10090.ENSMUSP00000072428,10090.ENSMUSP00000080994,10090.ENSMUSP00000081003,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000095228,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000105980,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000112104,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121266,10090.ENSMUSP00000122552,10090.ENSMUSP00000122863,10090.ENSMUSP00000124305,10090.ENSMUSP00000134263,10090.ENSMUSP00000140596,10090.ENSMUSP00000142109,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000158312","Cav2,Col1a1,App,Nid1,Elovl1,Bmp7,Hspa8,Sparc,Atp6ap1,Ddit4,Adcy1,Fbln5,Ogn,Dpysl2,Vit,Lox,Slamf9,Vim,Nr4a2,Frzb,Bcar3,Mfsd2a,Stmn1,Aacs,Col1a2,Tgfa,Jam3,Dhcr24,Sostdc1,Egr2,Slc7a5,Sema7a,Fa2h,Nbl1,Cpe,Flnb,Fasn,Aph1a,Insig1,Rtn3,Ppp4r2,Sema5a,Aplp2,mt-Co2,mt-Cytb,Itgb1,Sema3g,Pam,Sema6d,Sema3b,Pmp22,Bcl2l1,Srsf5,Chrdl1,Cntf,Hnrnpk,Apod,Ucp2,Tab2,Dhrs3,Mfap5,Selenop,Slit2,Fat1,Dag1,Cryab,Arid5b,Ndst1",1.32e-09,1.09e-06,"Animal organ development"
"Process","GO:0048523",85,5049,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001507,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000007216,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000018737,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021413,10090.ENSMUSP00000021603,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000022704,10090.ENSMUSP00000023749,10090.ENSMUSP00000026142,10090.ENSMUSP00000027682,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000028389,10090.ENSMUSP00000028938,10090.ENSMUSP00000030164,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031411,10090.ENSMUSP00000032066,10090.ENSMUSP00000032492,10090.ENSMUSP00000034211,10090.ENSMUSP00000034215,10090.ENSMUSP00000034267,10090.ENSMUSP00000034472,10090.ENSMUSP00000034713,10090.ENSMUSP00000035498,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000041557,10090.ENSMUSP00000042211,10090.ENSMUSP00000042457,10090.ENSMUSP00000045608,10090.ENSMUSP00000045639,10090.ENSMUSP00000054307,10090.ENSMUSP00000060028,10090.ENSMUSP00000061877,10090.ENSMUSP00000065810,10090.ENSMUSP00000066314,10090.ENSMUSP00000066880,10090.ENSMUSP00000069024,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000097515,10090.ENSMUSP00000098969,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000103129,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000107795,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000108620,10090.ENSMUSP00000111186,10090.ENSMUSP00000112104,10090.ENSMUSP00000113540,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121753,10090.ENSMUSP00000122552,10090.ENSMUSP00000130077,10090.ENSMUSP00000130636,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000136167,10090.ENSMUSP00000139564,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227","Cav2,Cyp51,Col1a1,App,Ap2m1,Bmp7,Pttg1ip,Hspa8,Sparc,Sfrp5,Timp3,Ddit4,Nfkbia,Fbln5,Ogn,Dbn1,Hmgcr,Itm2b,Tmbim6,Maged1,Gpr37l1,Vim,Nr4a2,Gsn,Frzb,Cst3,Vcp,Mfsd2a,Stmn1,Aldh2,Tgfa,Cd9,Mt3,Mt1,Slc27a1,Jam3,Ldlr,Fntb,Dhcr24,Sostdc1,Slc7a5,Sema7a,Eef1a1,Nbl1,Klf9,Cxxc5,Crlf3,Insig1,Rtn3,Ppp4r2,Cadm4,Sema5a,Bicd1,Itgb1,Sema3g,Prnp,Sesn1,Tmem176a,Sema6d,Sema3b,Syt11,Pmp22,Bcl2l1,Tmsb4x,Chrdl1,Cntf,Tsc22d3,Mid1ip1,Hnrnpk,Crtc3,Sgk1,Apod,Ucp2,Zbtb38,Dhrs3,Comt,Ranbp9,Cd59a,Slit2,Etfbkmt,Mag,Erbin,Dag1,Cryab,Arid5b",1.24e-09,1.09e-06,"Negative regulation of cellular process"
"Process","GO:0051129",27,740,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000015800,10090.ENSMUSP00000021950,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000030636,10090.ENSMUSP00000034211,10090.ENSMUSP00000034472,10090.ENSMUSP00000034713,10090.ENSMUSP00000042211,10090.ENSMUSP00000069024,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000103129,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000107795,10090.ENSMUSP00000111186,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564,10090.ENSMUSP00000149803","App,Bmp7,Hspa8,Dbn1,Vim,Gsn,Stmn1,Mt3,Jam3,Ldlr,Sema7a,Sema5a,Itgb1,Sema3g,Prnp,Sema6d,Sema3b,Syt11,Pmp22,Bcl2l1,Tmsb4x,Mid1ip1,Sgk1,Apod,Slit2,Mag,Cryab",1.76e-09,1.27e-06,"Negative regulation of cellular component organization"
"Process","GO:0044281",42,1658,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000005406,10090.ENSMUSP00000006557,10090.ENSMUSP00000015800,10090.ENSMUSP00000019382,10090.ENSMUSP00000020706,10090.ENSMUSP00000021668,10090.ENSMUSP00000022176,10090.ENSMUSP00000022977,10090.ENSMUSP00000024706,10090.ENSMUSP00000026221,10090.ENSMUSP00000030164,10090.ENSMUSP00000031411,10090.ENSMUSP00000031445,10090.ENSMUSP00000034015,10090.ENSMUSP00000034136,10090.ENSMUSP00000034211,10090.ENSMUSP00000034267,10090.ENSMUSP00000034713,10090.ENSMUSP00000038063,10090.ENSMUSP00000043597,10090.ENSMUSP00000044134,10090.ENSMUSP00000048519,10090.ENSMUSP00000052872,10090.ENSMUSP00000057354,10090.ENSMUSP00000061877,10090.ENSMUSP00000071351,10090.ENSMUSP00000072428,10090.ENSMUSP00000080991,10090.ENSMUSP00000080995,10090.ENSMUSP00000080996,10090.ENSMUSP00000095228,10090.ENSMUSP00000103012,10090.ENSMUSP00000104342,10090.ENSMUSP00000109608,10090.ENSMUSP00000119827,10090.ENSMUSP00000122552,10090.ENSMUSP00000130073,10090.ENSMUSP00000142770,10090.ENSMUSP00000153064,10090.ENSMUSP00000153671,10090.ENSMUSP00000156511","Cyp51,App,Elovl1,Hspa8,Tecr,Adcy1,Npc2,Hmgcr,Sqle,Pla2g7,Scd2,Vcp,Aldh2,Aacs,Msmo1,Gpt2,Mt3,Slc27a1,Ldlr,Dhcr24,Fa2h,Abhd4,Degs1,Fasn,Sc5d,Insig1,Elovl6,Aplp2,mt-Nd1,mt-Atp8,mt-Atp6,Pam,Acly,Pmp22,Slc5a3,Apod,Dhrs3,Cyp39a1,Fdps,Hmgcs1,Fdft1,Qk",1.98e-09,1.37e-06,"Small molecule metabolic process"
"Process","GO:0032502",95,6028,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000005532,10090.ENSMUSP00000006557,10090.ENSMUSP00000009143,10090.ENSMUSP00000015800,10090.ENSMUSP00000018737,10090.ENSMUSP00000018966,10090.ENSMUSP00000019231,10090.ENSMUSP00000020308,10090.ENSMUSP00000020706,10090.ENSMUSP00000021603,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022629,10090.ENSMUSP00000024880,10090.ENSMUSP00000025409,10090.ENSMUSP00000027682,10090.ENSMUSP00000027830,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000028389,10090.ENSMUSP00000028854,10090.ENSMUSP00000029766,10090.ENSMUSP00000029773,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031445,10090.ENSMUSP00000031556,10090.ENSMUSP00000031668,10090.ENSMUSP00000032066,10090.ENSMUSP00000032492,10090.ENSMUSP00000033824,10090.ENSMUSP00000034211,10090.ENSMUSP00000034472,10090.ENSMUSP00000034713,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000041727,10090.ENSMUSP00000042211,10090.ENSMUSP00000042457,10090.ENSMUSP00000043597,10090.ENSMUSP00000045608,10090.ENSMUSP00000045639,10090.ENSMUSP00000048519,10090.ENSMUSP00000048555,10090.ENSMUSP00000052020,10090.ENSMUSP00000052872,10090.ENSMUSP00000056080,10090.ENSMUSP00000058846,10090.ENSMUSP00000061877,10090.ENSMUSP00000065810,10090.ENSMUSP00000066314,10090.ENSMUSP00000067241,10090.ENSMUSP00000069024,10090.ENSMUSP00000072428,10090.ENSMUSP00000080994,10090.ENSMUSP00000080996,10090.ENSMUSP00000081003,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000087815,10090.ENSMUSP00000095228,10090.ENSMUSP00000098710,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000102095,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000105980,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000109608,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121266,10090.ENSMUSP00000122552,10090.ENSMUSP00000122863,10090.ENSMUSP00000124305,10090.ENSMUSP00000130077,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564,10090.ENSMUSP00000140596,10090.ENSMUSP00000142109,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000156511,10090.ENSMUSP00000158312","Cav2,Col1a1,App,Nid1,Elovl1,Bmp7,Hspa8,Sparc,Sfrp5,Atp6ap1,Ddit4,Adcy1,Fbln5,Ogn,Dbn1,Dpysl2,Vit,Lox,Gpr37l1,Slamf9,Vim,Nr4a2,Gsn,Frzb,Mal,Bcar3,Cnn3,Mfsd2a,Stmn1,Aacs,Tmem106b,Col1a2,Tgfa,Cd9,Lamp1,Mt3,Jam3,Ldlr,Dhcr24,Sostdc1,Egr2,Slc7a5,Zdhhc2,Sema7a,Eef1a1,Fa2h,Nbl1,Klf9,Degs1,Cpe,Flnb,Fasn,Gldn,Aph1a,Insig1,Rtn3,Ppp4r2,Nav1,Sema5a,Aplp2,mt-Co2,mt-Atp6,mt-Cytb,Nptn,Itgb1,Sema3g,Rai14,Pam,Iqsec1,Sema6d,Sema3b,Mast2,Pmp22,Bcl2l1,Srsf5,Chrdl1,Cntf,Slc5a3,Hnrnpk,Sgk1,Apod,Ucp2,Tab2,Dhrs3,Mfap5,Selenop,Comt,Slit2,Mag,Fat1,Dag1,Cryab,Arid5b,Qk,Ndst1",2.09e-09,1.38e-06,"Developmental process"
"Process","GO:0009719",39,1478,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000015800,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021950,10090.ENSMUSP00000025409,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000029766,10090.ENSMUSP00000031668,10090.ENSMUSP00000032492,10090.ENSMUSP00000034211,10090.ENSMUSP00000034267,10090.ENSMUSP00000034713,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000042457,10090.ENSMUSP00000045639,10090.ENSMUSP00000061877,10090.ENSMUSP00000081003,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000095228,10090.ENSMUSP00000097515,10090.ENSMUSP00000105445,10090.ENSMUSP00000105980,10090.ENSMUSP00000108499,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109,10090.ENSMUSP00000153064,10090.ENSMUSP00000158312","Cav2,Col1a1,App,Bmp7,Hspa8,Timp3,Ddit4,Dbn1,Lox,Vim,Nr4a2,Bcar3,Col1a2,Cd9,Mt3,Slc27a1,Ldlr,Dhcr24,Sostdc1,Egr2,Slc7a5,Eef1a1,Klf9,Insig1,mt-Cytb,Itgb1,Prnp,Pam,Sesn1,Bcl2l1,Srsf5,Chrdl1,Hnrnpk,Sgk1,Ucp2,Slit2,Dag1,Hmgcs1,Ndst1",2.8e-09,1.78e-06,"Response to endogenous stimulus"
"Process","GO:0048519",91,5717,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001507,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000007216,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000018737,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021413,10090.ENSMUSP00000021603,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000022704,10090.ENSMUSP00000023749,10090.ENSMUSP00000026142,10090.ENSMUSP00000026886,10090.ENSMUSP00000027682,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000028389,10090.ENSMUSP00000028938,10090.ENSMUSP00000030164,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031411,10090.ENSMUSP00000032066,10090.ENSMUSP00000032492,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000034267,10090.ENSMUSP00000034472,10090.ENSMUSP00000034713,10090.ENSMUSP00000035498,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000041557,10090.ENSMUSP00000042211,10090.ENSMUSP00000042457,10090.ENSMUSP00000045608,10090.ENSMUSP00000045639,10090.ENSMUSP00000048555,10090.ENSMUSP00000054307,10090.ENSMUSP00000060028,10090.ENSMUSP00000061877,10090.ENSMUSP00000065810,10090.ENSMUSP00000066314,10090.ENSMUSP00000066880,10090.ENSMUSP00000069024,10090.ENSMUSP00000072428,10090.ENSMUSP00000082793,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000097515,10090.ENSMUSP00000098969,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000103129,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000107795,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000108620,10090.ENSMUSP00000111186,10090.ENSMUSP00000112104,10090.ENSMUSP00000113540,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121358,10090.ENSMUSP00000121753,10090.ENSMUSP00000122552,10090.ENSMUSP00000130077,10090.ENSMUSP00000130636,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000136167,10090.ENSMUSP00000139564,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227","Cav2,Cyp51,Col1a1,App,Ap2m1,Bmp7,Pttg1ip,Hspa8,Sparc,Sfrp5,Timp3,Ddit4,Nfkbia,Fbln5,Ogn,Dbn1,Hmgcr,Itm2b,Tmbim6,Maged1,Itih5,Gpr37l1,Vim,Nr4a2,Gsn,Frzb,Cst3,Vcp,Mfsd2a,Stmn1,Aldh2,Tgfa,Cd9,Mt3,Mt2,Mt1,Slc27a1,Jam3,Ldlr,Fntb,Dhcr24,Sostdc1,Slc7a5,Sema7a,Eef1a1,Nbl1,Klf9,Cpe,Cxxc5,Crlf3,Insig1,Rtn3,Ppp4r2,Cadm4,Sema5a,Aplp2,Nptn,Bicd1,Itgb1,Sema3g,Prnp,Sesn1,Tmem176a,Sema6d,Sema3b,Syt11,Pmp22,Bcl2l1,Tmsb4x,Chrdl1,Cntf,Tsc22d3,Mid1ip1,Hnrnpk,Crtc3,Sgk1,Apod,Ucp2,Ide,Zbtb38,Dhrs3,Comt,Ranbp9,Cd59a,Slit2,Etfbkmt,Mag,Erbin,Dag1,Cryab,Arid5b",3.81e-09,2.32e-06,"Negative regulation of biological process"
