"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","6/1318","34/25730",0.176470588235294,3.44505935910024,3.31484771594517,0.00699390725661475,0.0326137533056841,0.0218838353068126,"Ifi30/H2-Oa/H2-DMb2/Fcgr3/H2-M3/Ctss",6
"GO:0002902","regulation of B cell apoptotic process","6/1318","34/25730",0.176470588235294,3.44505935910024,3.31484771594517,0.00699390725661475,0.0326137533056841,0.0218838353068126,"Myc/Bcl2a1a/Lyn/Irs2/Bcl10/Hsh2d",6
"GO:0048745","smooth muscle tissue development","6/1318","34/25730",0.176470588235294,3.44505935910024,3.31484771594517,0.00699390725661475,0.0326137533056841,0.0218838353068126,"Tiparp/Fosl2/Zfand5/Six1/Tfap2b/Stra6",6
"GO:0050996","positive regulation of lipid catabolic process","6/1318","34/25730",0.176470588235294,3.44505935910024,3.31484771594517,0.00699390725661475,0.0326137533056841,0.0218838353068126,"Abhd5/Ldlr/Irs2/Clstn3/Il1b/Adora1",6
"GO:0001667","ameboidal-type cell migration","25/1318","287/25730",0.0871080139372822,1.70052291244785,2.7729792000451,0.00700421838706361,0.0326354743732996,0.0218984101477372,"Lrg1/Has1/Zfand5/Sox17/Serpine1/Hbegf/Arid5b/Snai1/Htr2b/Gja1/Irs2/Cxcr4/Sdc4/Sema4a/Evl/Vegfa/Ednrb/Sema4b/Hif1a/Coro1a/Gna13/Adipor1/Acvr1c/Glipr2/Acvr1b",25
"GO:0030833","regulation of actin filament polymerization","15/1318","144/25730",0.104166666666667,2.03354198280223,2.88985231435945,0.00711277441859643,0.0330878700391275,0.0222019677343694,"Csf3/Icam1/Myadm/Cdc42ep4/Tlr2/Ssh2/Arpc5l/Prex1/Evl/Vasp/Vill/Hcls1/Sptb/Coro1a/Cotl1",15
"GO:0060048","cardiac muscle contraction","15/1318","144/25730",0.104166666666667,2.03354198280223,2.88985231435945,0.00711277441859643,0.0330878700391275,0.0222019677343694,"Rgs2/Zc3h12a/Atp1a1/Stc1/Mybpc3/Cxcr4/Pkp2/Pde4b/Map2k3/Psen2/Kcnj2/Ctnna3/Ttn/Kcnj5/Adora1",15
"GO:0097305","response to alcohol","29/1318","348/25730",0.0833333333333333,1.62683358624178,2.7355612192624,0.00715913953550325,0.0332767411742836,0.0223287003056632,"Rgs2/Sgk1/Klf9/Btg2/Sod2/Nlrp3/Serpina1e/Fkbp5/Cyp27b1/Avpr1a/Pf4/Gnrh1/Hdac8/Map4k1/Ptgdr/Jund/Gata3/Foxo3/Tlr4/Spi1/Igf1/Tbxas1/Efna5/Gramd1b/Pck1/Inhba/Drd2/Fosb/Hspa8",29
"GO:0099175","regulation of postsynapse organization","19/1318","200/25730",0.095,1.85459028831563,2.81912946996297,0.00723199924772118,0.0335883601424734,0.0225377966986611,"Arc/Nedd9/Ror2/Homer1/Nrxn2/Il1rap/Samd4/Lrrk2/Syndig1/Ptpn1/Psen2/Cdk5r1/Camk2b/Gna13/Slc12a5/Rhog/Cux2/Asic1/Hspa8",19
"GO:0072594","establishment of protein localization to organelle","37/1318","473/25730",0.0782241014799154,1.52709114649334,2.68839381567092,0.00728352089257435,0.0338004550746236,0.0226801124426076,"Cdkn1a/Il6/Ptgs2/Bmp2/Zc3h12a/Nfkbia/Tnfaip3/Bag3/Ipo4/Lrrk2/Bcl3/Hk2/Fam53c/Nr4a1/Dnaja1/Lmna/Hspd1/Zfp827/Hsph1/Insig1/Grpel1/Ran/Lrp2/Rab8b/Hcls1/Nol3/Kpna2/Vps37b/Nup98/Agt/E2f3/Prkcq/Pck1/Ipo7/Stk4/Hspa8/Sirt4",37
"GO:0016032","viral process","26/1318","303/25730",0.0858085808580858,1.67515537593213,2.74691335472674,0.00730716486287015,0.0338829419705618,0.0227354611670786,"Icam1/Zc3h12a/Ch25h/Siglec1/Ptx3/Zfp36/Ceacam1/Gtf2b/Isg20/Zc3hav1/Cxcr4/Ddx3x/Cd209e/Zdhhc9/Plscr1/Kpna2/Vps37b/Furin/Oasl1/Mbl2/Pde12/Srpk1/Slc7a1/Ifitm2/Clec5a/Cd300lf",26
"GO:0002347","response to tumor cell","8/1318","56/25730",0.142857142857143,2.78885757641448,3.11379837551643,0.00738701034237939,0.034198244351689,0.0229470291309299,"Ceacam1/Cd274/Hspd1/Klf4/Spi1/Ywhag/Cd160/Cd40lg",8
"GO:1902692","regulation of neuroblast proliferation","8/1318","56/25730",0.142857142857143,2.78885757641448,3.11379837551643,0.00738701034237939,0.034198244351689,0.0229470291309299,"Btg2/Kctd11/Lrrk2/Vegfa/Cdon/Hif1a/Drd2/Dct",8
"GO:1901987","regulation of cell cycle phase transition","36/1318","458/25730",0.0786026200873362,1.53448058789618,2.68171330663271,0.00747389352750032,0.034542631621838,0.0231781130614136,"Cdkn1a/Dcun1d3/Adamts1/Mlf1/Ccnh/Creb3l1/Plk3/Dyrk3/Dusp1/Lmnb1/Fbxo5/Ier3/Lyn/Cdk17/Cdkn2d/Cdk2/Nabp1/Sde2/Rad51b/Ddx3x/Cry1/Klf4/Rpl17/Ticrr/Ska3/Cdc7/Gtpbp4/Prkcq/Cdc25b/Rbbp8/Gpr132/Tex14/Inhba/Bub1/Spc24/Npm2",36
"GO:0001938","positive regulation of endothelial cell proliferation","12/1318","105/25730",0.114285714285714,2.23108606113158,2.93709912939323,0.00747800967349669,0.034542631621838,0.0231781130614136,"Lrg1/Arg1/Ccr3/Igf2/Htr2b/Nr4a1/Dysf/Egr3/Vegfa/Vash2/Igf1/Prok1",12
"GO:0043270","positive regulation of monoatomic ion transport","20/1318","215/25730",0.0930232558139535,1.81600028231641,2.79176739354791,0.00748008897010096,0.034542631621838,0.0231781130614136,"Cxcl1/Atp1b3/Sgk1/Stc1/Lilra5/Serpine1/Vmp1/Homer1/Lcn2/Atp2c2/Cxcr4/Fxyd6/Abcc8/Kcnj2/Arrb2/Clec4b1/Bdkrb1/Ctss/Adora1/Rgs7",20
"GO:0001783","B cell apoptotic process","7/1318","45/25730",0.155555555555556,3.03675602765132,3.1774078201346,0.00749730078332981,0.034542631621838,0.0231781130614136,"Myc/Bcl2a1a/Nfkbiz/Lyn/Irs2/Bcl10/Hsh2d",7
"GO:0032735","positive regulation of interleukin-12 production","7/1318","45/25730",0.155555555555556,3.03675602765132,3.1774078201346,0.00749730078332981,0.034542631621838,0.0231781130614136,"Tlr2/Rel/Irf1/Hspd1/Tlr4/Clec7a/Cd40lg",7
"GO:0048247","lymphocyte chemotaxis","7/1318","45/25730",0.155555555555556,3.03675602765132,3.1774078201346,0.00749730078332981,0.034542631621838,0.0231781130614136,"Nedd9/Ch25h/Padi2/Adam8/Slc12a2/Gpr183/Tnfsf14",7
"GO:0006002","fructose 6-phosphate metabolic process","4/1318","16/25730",0.25,4.88050075872534,3.60770004811996,0.00760094391904105,0.0347704035218891,0.0233309480541088,"Hk2/Hk3/Gfpt2/Taldo1",4
"GO:0023035","CD40 signaling pathway","4/1318","16/25730",0.25,4.88050075872534,3.60770004811996,0.00760094391904105,0.0347704035218891,0.0233309480541088,"Tnfaip3/Tnip2/Itga5/Cd40lg",4
"GO:0035630","bone mineralization involved in bone maturation","4/1318","16/25730",0.25,4.88050075872534,3.60770004811996,0.00760094391904105,0.0347704035218891,0.0233309480541088,"Phospho1/Bmp2/Igf1/Snx10",4
"GO:0043584","nose development","4/1318","16/25730",0.25,4.88050075872534,3.60770004811996,0.00760094391904105,0.0347704035218891,0.0233309480541088,"Smchd1/Six1/Stra6/Chd7",4
"GO:0045651","positive regulation of macrophage differentiation","4/1318","16/25730",0.25,4.88050075872534,3.60770004811996,0.00760094391904105,0.0347704035218891,0.0233309480541088,"Trib1/Ror2/Lif/Hcls1",4
"GO:0046073","dTMP metabolic process","4/1318","16/25730",0.25,4.88050075872534,3.60770004811996,0.00760094391904105,0.0347704035218891,0.0233309480541088,"Upp1/Dpys/Nme2/Nme1",4
"GO:0048711","positive regulation of astrocyte differentiation","4/1318","16/25730",0.25,4.88050075872534,3.60770004811996,0.00760094391904105,0.0347704035218891,0.0233309480541088,"Bmp2/Clcf1/Lif/Il1b",4
"GO:0055119","relaxation of cardiac muscle","4/1318","16/25730",0.25,4.88050075872534,3.60770004811996,0.00760094391904105,0.0347704035218891,0.0233309480541088,"Rgs2/Pde4b/Kcnj2/Ttn",4
"GO:0150079","negative regulation of neuroinflammatory response","4/1318","16/25730",0.25,4.88050075872534,3.60770004811996,0.00760094391904105,0.0347704035218891,0.0233309480541088,"Cd200r1/Ldlr/Igf1/Tnfrsf1b",4
"GO:0060135","maternal process involved in female pregnancy","9/1318","68/25730",0.132352941176471,2.58379451932518,3.0386138972288,0.00765651448617138,0.0349968789617319,0.0234829131217325,"Rgs2/Ptgs2/Stc1/Junb/Cyp27b1/Lif/Dcaf13/Hmx3/Tcf23",9
"GO:0006665","sphingolipid metabolic process","16/1318","159/25730",0.10062893081761,1.96447829282026,2.8345533904512,0.00769796653340164,0.035158513289025,0.0235913697892389,"B3gnt5/Crem/Pnpla1/Etnppl/Ugcg/Sptlc3/Gla/Sphk1/Fut7/B4galt5/Sgms2/Neu4/Cers1/St8sia1/Elovl5/St3gal1",16
"GO:0030216","keratinocyte differentiation","18/1318","187/25730",0.0962566844919786,1.87912328678195,2.80351002633725,0.00770512240286321,0.0351633767839758,0.0235946331953706,"Cdkn1a/Ptgs2/Errfi1/Fosl2/Grhl1/Nfkbiz/Alox8/Evpl/Zfp36/Cyp27b1/Pnpla1/Ugcg/Msx2/Il1a/Krt14/Bcl11b/Nme2/Stk4",18
"GO:0007416","synapse assembly","27/1318","320/25730",0.084375,1.6471690060698,2.70681045126687,0.00788406347605611,0.0358183282873982,0.0240341057915023,"Nrxn2/Tlr2/Il1rap/Ephb1/Samd4/Musk/Lrfn3/Plxnc1/Dlg4/Ntng2/Clstn3/Syndig1/Sema4a/Colq/Six1/Ephb3/Slitrk3/Nptx1/Ptpn1/Sdcbp/Gna13/Efna5/Slc12a5/Rhog/Cux2/Asic1/Drd2",27
"GO:0002295","T-helper cell lineage commitment","5/1318","25/25730",0.2,3.90440060698027,3.37586598003905,0.00788586441248625,0.0358183282873982,0.0240341057915023,"Il6/Loxl3/Ly9/Batf/Il6ra",5
"GO:0035313","wound healing, spreading of epidermal cells","5/1318","25/25730",0.2,3.90440060698027,3.37586598003905,0.00788586441248625,0.0358183282873982,0.0240341057915023,"Lrg1/Hbegf/Fignl2/Msx2/Itga5",5
"GO:0043011","myeloid dendritic cell differentiation","5/1318","25/25730",0.2,3.90440060698027,3.37586598003905,0.00788586441248625,0.0358183282873982,0.0240341057915023,"Pirb/Batf3/Relb/Spi1/Batf",5
"GO:0098801","regulation of renal system process","5/1318","25/25730",0.2,3.90440060698027,3.37586598003905,0.00788586441248625,0.0358183282873982,0.0240341057915023,"Stc1/Gja1/F2rl1/Drd2/Adora1",5
"GO:1903428","positive regulation of reactive oxygen species biosynthetic process","5/1318","25/25730",0.2,3.90440060698027,3.37586598003905,0.00788586441248625,0.0358183282873982,0.0240341057915023,"Sod2/Lcn2/Foxo3/Rab27a/Tlr4",5
"GO:0033273","response to vitamin","11/1318","93/25730",0.118279569892473,2.30905412240769,2.93854911036233,0.00793756626509683,0.0360248192204434,0.0241726612508742,"Stc1/Nfkbiz/Pim1/F5/Sod2/Alpl/Cyp27b1/Slc22a4/Cdkn2d/Srsf2/Cdon",11
"GO:0007265","Ras protein signal transduction","13/1318","119/25730",0.109243697478992,2.13265579372872,2.8775683057922,0.00799701464229273,0.0362661158915601,0.0243345713677904,"Cdkn1a/Spry1/Rasgrp4/Cdk2/Rasgrf1/Grap/Sh2b2/Dok3/Rasa4/Sdcbp/Igf1/Ralb/Rasal1",13
"GO:0051607","defense response to virus","29/1318","351/25730",0.0826210826210826,1.61292902567561,2.68654408464669,0.00802280369603032,0.0363278458363525,0.0243759921736901,"Il6/Nlrp6/Zc3h12a/Uap1/Nlrp3/Ddx21/Skp2/Irf1/Irf7/Isg20/Zc3hav1/F2rl1/Mlkl/Tagap/Tlr8/Ifngr2/Plscr1/Il1b/Exosc4/Chuk/Oasl1/Ube2n/Mbl2/Pde12/Ptprc/Ifngr1/Cd207/Ifitm2/Aim2",29
"GO:0021700","developmental maturation","33/1318","413/25730",0.0799031476997579,1.55986949189285,2.66515938172027,0.00802321209792992,0.0363278458363525,0.0243759921736901,"Phospho1/Rnd1/Bmp2/Ereg/Fbxo5/Lrrk2/Abl2/Gja1/Dlg4/Nr4a2/Hoxa5/Vegfa/Ropn1l/Gata3/Foxo3/Fbxo41/Ednrb/Tdrd6/B4galt5/Msx2/Atp6v1b2/Adamts12/Cdk5r1/Ryr1/Clec7a/Shb/Camk2b/Hif1a/Cdc25b/Igf1/Snx10/Rac2/Tbx6",33
"GO:0001516","prostaglandin biosynthetic process","6/1318","35/25730",0.171428571428571,3.34662909169738,3.22791165190465,0.0080826223072983,0.0364254321467862,0.0244414726084537,"Ptgs2/Avpr1a/Pnpla8/Sphk1/Il1b/Tbxas1",6
"GO:0030878","thyroid gland development","6/1318","35/25730",0.171428571428571,3.34662909169738,3.22791165190465,0.0080826223072983,0.0364254321467862,0.0244414726084537,"Tubb1/Hoxa3/Hoxa5/Six1/Hoxd3/Hoxb3",6
"GO:0043304","regulation of mast cell degranulation","6/1318","35/25730",0.171428571428571,3.34662909169738,3.22791165190465,0.0080826223072983,0.0364254321467862,0.0244414726084537,"Fgr/Lyn/Ms4a2/Il4ra/Stxbp2/Rac2",6
"GO:0046457","prostanoid biosynthetic process","6/1318","35/25730",0.171428571428571,3.34662909169738,3.22791165190465,0.0080826223072983,0.0364254321467862,0.0244414726084537,"Ptgs2/Avpr1a/Pnpla8/Sphk1/Il1b/Tbxas1",6
"GO:2000108","positive regulation of leukocyte apoptotic process","6/1318","35/25730",0.171428571428571,3.34662909169738,3.22791165190465,0.0080826223072983,0.0364254321467862,0.0244414726084537,"Myc/Nr4a3/Siglec1/Adam8/Lyn/Cd274",6
"GO:2000352","negative regulation of endothelial cell apoptotic process","6/1318","35/25730",0.171428571428571,3.34662909169738,3.22791165190465,0.0080826223072983,0.0364254321467862,0.0244414726084537,"Icam1/Serpine1/Tnfaip3/Abl2/Gata3/Tnip2",6
"GO:0001935","endothelial cell proliferation","17/1318","174/25730",0.0977011494252874,1.90732213559381,2.79034028193662,0.00817867611754108,0.0368295610191612,0.0247126431665582,"Lrg1/Prok2/Arg1/Ccr3/Igf2/Htr2b/Gja1/Nr4a1/Dysf/Bmper/Egr3/Vegfa/Alox5/Vash2/Ern1/Igf1/Prok1",17
"GO:1990776","response to angiotensin","8/1318","57/25730",0.140350877192982,2.73993025051247,3.05561359942166,0.00821673310789618,0.0369720968292164,0.0248082847249932,"Ace/Car2/Ptpn1/Agt/Nfkb1/Inhba/Prkcb/Lrrc25",8
"GO:0048332","mesoderm morphogenesis","10/1318","81/25730",0.123456790123457,2.4101238314693,2.95346630811195,0.00827902115869043,0.0371943884428948,0.0249574424443832,"Nr4a3/Snai1/Kdm6b/Tbx19/Gja1/Hoxa11/Eomes/Wnt3/Tbx6/Inhba",10
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","10/1318","81/25730",0.123456790123457,2.4101238314693,2.95346630811195,0.00827902115869043,0.0371943884428948,0.0249574424443832,"Cdkn1a/Adamts1/Nr4a3/Sod2/Gja1/Ern1/Gnai3/Agt/Igf1/Gna13",10
"GO:0046173","polyol biosynthetic process","9/1318","69/25730",0.130434782608696,2.54634822194366,2.98856381862812,0.00841524674012292,0.0377769980021225,0.025348373580791,"Itpkc/Cyp27b1/Sptlc3/Sphk1/Gch1/Ptafr/Ipmk/Plek/Pck1",9
"GO:0001782","B cell homeostasis","7/1318","46/25730",0.152173913043478,2.9707395922676,3.1084529976353,0.00846104652539512,0.0379530859293753,0.025466528616901,"Bcl2a1a/Pirb/Tnfaip3/Lyn/Sh2b2/Bcl10/Hif1a",7
"GO:0002040","sprouting angiogenesis","15/1318","147/25730",0.102040816326531,1.99204112601034,2.80272241309626,0.00855076344323608,0.0383257432902189,0.0257165817841687,"Ptgs2/Creb3l1/Glul/Ceacam1/Nr4a1/Bmper/Egr3/Vegfa/Alox5/Klf4/Itga5/Jmjd6/Hif1a/Adtrp/Pacsin2",15
"GO:0045833","negative regulation of lipid metabolic process","13/1318","120/25730",0.108333333333333,2.11488366211431,2.84434886871393,0.00856035428618428,0.0383389645416151,0.0257254532466279,"Bmp2/Atp1a1/Ch25h/Snai1/Ceacam1/Sphk1/Insig1/Il1b/Mfsd2a/Dgat2/Nfkb1/Sirt4/Adora1",13
"GO:0042246","tissue regeneration","11/1318","94/25730",0.117021276595745,2.28448971685016,2.89892450303125,0.00858512078570632,0.0384200792991338,0.0257798812659317,"Cdkn1a/Xirp1/Serpine1/Akirin1/Ifrd1/Gja1/Dysf/Bin3/Igf1/Tmem182/Plau",11
"GO:0043534","blood vessel endothelial cell migration","14/1318","134/25730",0.104477611940299,2.03961225737775,2.80353006446104,0.00889217416181686,0.0397633783394026,0.0266812352036251,"Ptgs2/Gadd45a/Adam8/Igf2/Nr4a1/Cxcr4/Egr3/Vegfa/Map2k3/Klf4/Hif1a/Igf1/Adtrp/Pacsin2",14
"GO:0001541","ovarian follicle development","10/1318","82/25730",0.121951219512195,2.380732077427,2.90975930875764,0.00900801136034963,0.0401879826764285,0.0269661448028037,"Cebpb/Ptx3/Ereg/Mmp19/Tnfaip6/Gnrh1/Vegfa/Foxo3/Arrb2/Inhba",10
"GO:0048525","negative regulation of viral process","10/1318","82/25730",0.121951219512195,2.380732077427,2.90975930875764,0.00900801136034963,0.0401879826764285,0.0269661448028037,"Ch25h/Ptx3/Zfp36/Isg20/Zc3hav1/Plscr1/Oasl1/Mbl2/Srpk1/Ifitm2",10
"GO:0070098","chemokine-mediated signaling pathway","10/1318","82/25730",0.121951219512195,2.380732077427,2.90975930875764,0.00900801136034963,0.0401879826764285,0.0269661448028037,"Cxcr2/Cxcr1/Ccl12/Ccr3/Padi2/Lyn/Cxcr4/Ccrl2/Cxcl5/Hif1a",10
"GO:0043500","muscle adaptation","15/1318","148/25730",0.101351351351351,1.97858138867244,2.77413786476923,0.00907827801580725,0.0404701922666064,0.027155507496989,"Rgs2/Bmp2/Errfi1/Nr4a3/Lmna/Foxo3/Klf15/Klf4/Nol3/Cers1/Agt/Igf1/Asb2/Lmcd1/Tnfrsf1b",15
"GO:0045687","positive regulation of glial cell differentiation","8/1318","58/25730",0.137931034482759,2.6926900737795,2.99867272967967,0.00911435203592816,0.0405683533565253,0.0272213736089077,"Bmp2/Tlr2/Cxcr4/Clcf1/Lif/Il1b/Tnfrsf1b/Clcn2",8
"GO:0045933","positive regulation of muscle contraction","8/1318","58/25730",0.137931034482759,2.6926900737795,2.99867272967967,0.00911435203592816,0.0405683533565253,0.0272213736089077,"Rgs2/Prok2/Ptgs2/Atp1a1/Trpv4/Lck/Sphk1/Ptafr",8
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","16/1318","162/25730",0.0987654320987654,1.92809906517544,2.75341035679588,0.00914671424975392,0.040681033408189,0.0272969819472017,"Bmp2/Spry1/Fstl3/Tnfaip6/Nrros/Skil/Bambi/Bmper/Usp15/Bcl9l/Lrp2/Igsf1/Emilin1/Ryr1/Smad6/Onecut1",16
"GO:0001823","mesonephros development","13/1318","121/25730",0.107438016528926,2.09740528474147,2.81145347053983,0.00915439177348449,0.0406838365729992,0.0272988628713771,"Myc/Bmp2/Arg2/Spry1/Sdc4/Bmper/Vegfa/Six1/Gata3/Hoxa11/Agt/Smad6/Hs3st3b1",13
"GO:0010665","regulation of cardiac muscle cell apoptotic process","9/1318","70/25730",0.128571428571429,2.50997181877303,2.93938865696014,0.00922970505348338,0.0408926226199229,0.0274389583526427,"Cxcr2/Trem1/Gch1/Nol3/Ptpn1/Agt/Hmgcr/Hspa8/Sirt4",9
"GO:0030166","proteoglycan biosynthetic process","9/1318","70/25730",0.128571428571429,2.50997181877303,2.93938865696014,0.00922970505348338,0.0408926226199229,0.0274389583526427,"Ugdh/Chsy1/Cytl1/Man1c1/Igf1/Extl1/Lipc/Hs3st3b1/Hs6st2",9
"GO:0031100","animal organ regeneration","9/1318","70/25730",0.128571428571429,2.50997181877303,2.93938865696014,0.00922970505348338,0.0408926226199229,0.0274389583526427,"Il6/Cebpb/Slc7a5/Slc22a4/Ace/Lif/Cxcl5/Top1/Lcp1",9
"GO:0140632","canonical inflammasome complex assembly","9/1318","70/25730",0.128571428571429,2.50997181877303,2.93938865696014,0.00922970505348338,0.0408926226199229,0.0274389583526427,"Nlrp6/Mefv/Nlrp3/Nlrc3/Ddx3x/Casp4/Map2k3/Tlr4/Hspa8",9
"GO:0007492","endoderm development","11/1318","95/25730",0.115789473684211,2.26044245667279,2.85979987753508,0.00927282059289683,0.040957913758832,0.0274827687205415,"Arc/Dusp5/Sox17/Dusp1/Itga5/Sox7/Eomes/Mmp8/Lamb3/Inhba/Onecut1",11
"GO:0048644","muscle organ morphogenesis","11/1318","95/25730",0.115789473684211,2.26044245667279,2.85979987753508,0.00927282059289683,0.040957913758832,0.0274827687205415,"Bmp2/Arid5b/Mybpc3/Pkp2/Lif/Lrp2/Xirp2/Ttn/Chd7/Cntf/Ankrd1",11
"GO:0060761","negative regulation of response to cytokine stimulus","11/1318","95/25730",0.115789473684211,2.26044245667279,2.85979987753508,0.00927282059289683,0.040957913758832,0.0274827687205415,"Il1r2/Il6/Arg1/Padi2/Il1rn/Irak3/F2rl1/Klf4/Nol3/Birc7/Ptprc",11
"GO:2000278","regulation of DNA biosynthetic process","11/1318","95/25730",0.115789473684211,2.26044245667279,2.85979987753508,0.00927282059289683,0.040957913758832,0.0274827687205415,"Cdkn1a/Dusp1/Gja1/Vegfa/Gch1/Pif1/Cct2/Dnajc2/Arrb2/Dkc1/Ankrd1",11
"GO:0035455","response to interferon-alpha","6/1318","36/25730",0.166666666666667,3.25366717248356,3.14407318888906,0.0092879344534079,0.0409641489771328,0.0274869525533288,"Myc/Gata3/Plscr1/Pde12/Ifi204/Ifitm2",6
"GO:0001759","organ induction","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Bmp2/Spry1/Six1/Hoxa11/Hoxc11",5
"GO:0002523","leukocyte migration involved in inflammatory response","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Ffar2/S100a8/Adam8/Alox5/Fut7",5
"GO:0030449","regulation of complement activation","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Cd55/Cfp/C6/Il1b/Mbl2",5
"GO:0032352","positive regulation of hormone metabolic process","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Igf2/Gata3/Rdh1/Hif1a/Igf1",5
"GO:0042026","protein refolding","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Dnaja1/Hspd1/Hspa9/Cryab/Hspa8",5
"GO:0045844","positive regulation of striated muscle tissue development","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Igf2/Gja1/Cdon/Usp2/Hmgcr",5
"GO:0048636","positive regulation of muscle organ development","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Igf2/Gja1/Cdon/Usp2/Hmgcr",5
"GO:0070935","3'-UTR-mediated mRNA stabilization","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Arid5a/Zfp36/Adarb2/Mapkapk2/Rbm47",5
"GO:1901863","positive regulation of muscle tissue development","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Igf2/Gja1/Cdon/Usp2/Hmgcr",5
"GO:1903747","regulation of establishment of protein localization to mitochondrion","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Bag3/Lrrk2/Dnaja1/Hsph1/Nol3",5
"GO:2000193","positive regulation of fatty acid transport","5/1318","26/25730",0.192307692307692,3.75423135286565,3.26478219642794,0.0093593820372143,0.0409641489771328,0.0274869525533288,"Acsl1/P2ry2/Il1b/Il1a/Pla2r1",5
"GO:0002691","regulation of cellular extravasation","7/1318","47/25730",0.148936170212766,2.9075323669002,3.04134331211431,0.00951278228372955,0.0410497462709438,0.0275443883554247,"Icam1/Sele/Sell/Adam8/Fut7/Ptafr/Il1r1",7
"GO:0033574","response to testosterone","7/1318","47/25730",0.148936170212766,2.9075323669002,3.04134331211431,0.00951278228372955,0.0410497462709438,0.0275443883554247,"Ncf1/Dusp1/Nkx3-1/Gnrh1/Hoxa10/Hoxa11/Kcnj11",7
"GO:0034381","plasma lipoprotein particle clearance","7/1318","47/25730",0.148936170212766,2.9075323669002,3.04134331211431,0.00951278228372955,0.0410497462709438,0.0275443883554247,"Ldlr/Abcc8/Ehd1/Dgat2/Lipc/Rbm47/Apob",7
"GO:0045066","regulatory T cell differentiation","7/1318","47/25730",0.148936170212766,2.9075323669002,3.04134331211431,0.00951278228372955,0.0410497462709438,0.0275443883554247,"Irf1/Lck/Foxo3/Fut7/Sox12/Socs1/Kat2a",7
"GO:0051294","establishment of spindle orientation","7/1318","47/25730",0.148936170212766,2.9075323669002,3.04134331211431,0.00951278228372955,0.0410497462709438,0.0275443883554247,"Spag5/Spry1/Gja1/Ndel1/Ankfn1/Ubxn2b/Ska3",7
"GO:0001905","activation of membrane attack complex","4/1318","17/25730",0.235294117647059,4.59341247880032,3.44367878717583,0.00954248388976383,0.0410497462709438,0.0275443883554247,"C6/C2/Mbl2/Fcnb",4
"GO:0001977","renal system process involved in regulation of blood volume","4/1318","17/25730",0.235294117647059,4.59341247880032,3.44367878717583,0.00954248388976383,0.0410497462709438,0.0275443883554247,"Gja1/F2rl1/Hsd11b2/Adora1",4
"GO:0002091","negative regulation of receptor internalization","4/1318","17/25730",0.235294117647059,4.59341247880032,3.44367878717583,0.00954248388976383,0.0410497462709438,0.0275443883554247,"Dlg4/Necab2/Sdcbp/Rin3",4
"GO:0002371","dendritic cell cytokine production","4/1318","17/25730",0.235294117647059,4.59341247880032,3.44367878717583,0.00954248388976383,0.0410497462709438,0.0275443883554247,"Ddx21/Tlr2/Tlr4/Clec7a",4
"GO:0002730","regulation of dendritic cell cytokine production","4/1318","17/25730",0.235294117647059,4.59341247880032,3.44367878717583,0.00954248388976383,0.0410497462709438,0.0275443883554247,"Ddx21/Tlr2/Tlr4/Clec7a",4
"GO:0003376","sphingosine-1-phosphate receptor signaling pathway","4/1318","17/25730",0.235294117647059,4.59341247880032,3.44367878717583,0.00954248388976383,0.0410497462709438,0.0275443883554247,"S1pr4/S1pr3/Gpr3/Sphk1",4
"GO:0006415","translational termination","4/1318","17/25730",0.235294117647059,4.59341247880032,3.44367878717583,0.00954248388976383,0.0410497462709438,0.0275443883554247,"Mtrf1l/Etf1/Hemk1/Abce1",4
"GO:0010755","regulation of plasminogen activation","4/1318","17/25730",0.235294117647059,4.59341247880032,3.44367878717583,0.00954248388976383,0.0410497462709438,0.0275443883554247,"Plaur/Serpine1/Plat/Plau",4
